t,a_abs (m/s2),a1_measured (m/s2)
0.5267,2.6610504188131392e+42,-1.9281626e-06
0.53,8.403589291140711e+42,-1.0065867e-06
0.5333,2.653850993386e+43,-2.2465687000000004e-08
0.5367,8.380853527100271e+43,9.4634382e-07
0.54,2.646671045878602e+44,1.8167873e-06
0.5433,8.358179274272308e+44,2.5083244e-06
0.5467,2.6395105235937732e+45,2.9508969999999997e-06
0.55,8.335566366239317e+45,3.0923645000000002e-06
0.5533,2.6323693739769103e+46,2.9046441e-06
0.5567,8.313014637034031e+46,2.3878901e-06
0.56,2.625247544615601e+47,1.5722178999999999e-06
0.5633,8.29052392113819e+47,5.166941900000001e-07
0.5667,2.6181449832392302e+48,-6.9443017e-07
0.57,8.268094053481357e+48,-1.9580046e-06
0.5733,2.6110616377186025e+49,-3.1602974e-06
0.5767,8.245724869439682e+49,-4.1866551e-06
0.58,2.6039974560655556e+50,-4.9316637e-06
0.5833,8.223416204834708e+50,-5.3089003e-06
0.5867,2.5969523864325773e+51,-5.2593762e-06
0.59,8.201167895932152e+51,-4.7578657e-06
0.5933,2.5899263771124365e+52,-3.8164883e-06
0.5967,8.178979779440714e+52,-2.4851476000000004e-06
0.6,2.5829193765377857e+53,-8.4870128e-07
0.6033,8.15685169251089e+53,9.789671500000001e-07
0.6067,2.5759313332807953e+54,2.863525e-06
0.61,8.134783472733742e+54,4.6607192e-06
0.6133,2.568962196052778e+55,6.227975700000001e-06
0.6167,8.112774958139728e+55,7.4360763e-06
0.62,2.5620119137037974e+56,8.1799038e-06
0.6233,8.090825987197523e+56,8.3873086e-06
0.6267,2.555080435222317e+57,8.025313100000001e-06
0.63,8.068936398812808e+57,7.1030908e-06
0.6333,2.54816770973479e+58,5.6714392999999994e-06
0.6367,8.047106032327129e+58,3.818773e-06
0.64,2.5412736865053225e+59,1.6639636e-06
0.6433,8.025334727516658e+59,-6.533620499999999e-07
0.6467,2.5343983149352882e+60,-2.9842354e-06
0.65,8.003622324591064e+60,-5.1824882e-06
0.6533,2.527541544562942e+61,-7.1165763e-06
0.6567,7.981968664192341e+61,-8.6800666e-06
0.66,2.5207033250630677e+62,-9.7998898e-06
0.6633,7.960373587393603e+62,-1.0441658e-05
0.6667,2.513883606246609e+63,-1.0611605e-05
0.67,7.938836935697929e+63,-1.0355012e-05
0.6733,2.507082338060286e+64,-9.7512704e-06
0.6767,7.917358551037243e+64,-8.9060577e-06
0.68,2.5002994705862416e+65,-7.9413151e-06
0.6833,7.895938275771077e+65,-6.9839308e-06
0.6867,2.493534954041672e+66,-6.1541227e-06
0.69,7.874575952685502e+66,-5.5545361e-06
0.6933,2.4867887387784536e+67,-5.261000300000001e-06
0.6967,7.853271424991892e+67,-5.3157336e-06
0.7,2.4800607752827954e+68,-5.7235667000000005e-06
0.7033,7.832024536325829e+68,-6.4514868999999995e-06
0.7067,2.4733510141748556e+69,-7.431514900000001e-06
0.71,7.810835130745924e+69,-8.566640500000001e-06
0.7133,2.466659406208393e+70,-9.7392841e-06
0.7167,7.789703052732701e+70,-1.0821542e-05
0.72,2.4599859022704e+71,-1.1686328e-05
0.7233,7.768628147187437e+71,-1.2218472e-05
0.7267,2.4533304533807463e+72,-1.2324833000000001e-05
0.73,7.747610259430998e+72,-1.1942603000000001e-05
0.7333,2.4466930106918103e+73,-1.1045128e-05
0.7367,7.726649235202759e+73,-9.6447904e-06
0.74,2.4400735254881305e+74,-7.7927603e-06
0.7433,7.705744920659439e+74,-5.5756662e-06
0.7467,2.4334719491860486e+75,-3.109498e-06
0.75,7.684897162373986e+75,-5.3126836e-07
0.7533,2.4268882333333397e+76,2.0108736e-06
0.7567,7.664105807334416e+76,4.3682743e-06
0.76,2.420322329608871e+77,6.4023157e-06
0.7633,7.64337070294274e+77,7.9940544e-06
0.7667,2.413774189822244e+78,9.052249e-06
0.77,7.622691697013813e+78,9.5192146e-06
0.7733,2.4072437659134302e+79,9.374129900000001e-06
0.7767,7.60206863777423e+79,8.6336382e-06
0.78,2.400731009952434e+80,7.3497967e-06
0.7833,7.581501373861181e+80,5.6056330000000004e-06
0.7867,2.394235874138932e+81,3.5087384e-06
0.79,7.560989754321411e+81,1.1834611000000001e-06
0.7933,2.38775831080192e+82,-1.2376611e-06
0.7967,7.540533628610022e+82,-3.6225605e-06
0.8,2.3812982723993733e+83,-5.8477577999999995e-06
0.8033,7.520132846589435e+83,-7.8053795e-06
0.8067,2.374855711517886e+84,-9.408636e-06
0.81,7.499787258528255e+84,-1.0595470000000002e-05
0.8133,2.3684305808723303e+85,-1.1330244e-05
0.8167,7.4794967151002e+85,-1.1603498000000001e-05
0.82,2.3620228333055067e+86,-1.1429959e-05
0.8233,7.45926106738297e+86,-1.0845117e-05
0.8267,2.3556324217878015e+87,-9.9007391e-06
0.83,7.439080166857175e+87,-8.6598022e-06
0.8333,2.3492592994168342e+88,-7.1912745e-06
0.8367,7.418953865405257e+88,-5.5651889000000005e-06
0.84,2.34290341941712e+89,-3.8483667e-06
0.8433,7.398882015310372e+89,-2.1010645e-06
0.8467,2.3365647351397283e+90,-3.7470954e-07
0.85,7.378864469255319e+90,1.2892282e-06
0.8533,2.330243200061929e+91,2.8592891e-06
0.8567,7.358901080321464e+91,4.3131586e-06
0.86,2.323938767786863e+92,5.6361176000000004e-06
0.8633,7.33899170198767e+92,6.8190843e-06
0.8667,2.317651392043198e+93,7.856543e-06
0.87,7.319136188129193e+93,8.744636000000001e-06
0.8733,2.3113810266847868e+94,9.479654e-06
0.8767,7.299334393016649e+94,1.0057094e-05
0.88,2.3051276256903238e+95,1.047137e-05
0.8833,7.27958617131489e+95,1.071619e-05
0.8867,2.2988911431630247e+96,1.0785499e-05
0.89,7.259891378082004e+96,1.067486e-05
0.8933,2.2926715333302686e+97,1.0383043e-05
0.8967,7.240249868768203e+97,9.9136047e-06
0.9,2.286468750543277e+98,9.2762175e-06
0.9033,7.220661499214766e+98,8.487522800000001e-06
0.9067,2.280282749276769e+99,7.5713591e-06
0.91,7.201126125653006e+99,6.5582542e-06
0.9133,2.274113484128638e+100,5.4841671999999995e-06
0.9167,7.181643604703184e+100,4.3885418000000004e-06
0.92,2.2679609098196043e+101,3.3118132999999997e-06
0.9233,7.162213793373492e+101,2.2925779e-06
0.9267,2.2618249811928954e+102,1.3646777e-06
0.93,7.142836549058964e+102,5.5447936e-07
0.9333,2.2557056532139095e+103,-1.2138437000000002e-07
0.9367,7.1235117295404726e+103,-6.5757034e-07
0.94,2.2496028809698827e+104,-1.0606973e-06
0.9433,7.104239192983635e+104,-1.3490295e-06
0.9467,2.243516619669564e+105,-1.5511556000000002e-06
0.95,7.08501879793781e+105,-1.7037379e-06
0.9533,2.2374468246428856e+106,-1.8484968e-06
0.9567,7.065850403335056e+106,-2.0286671e-06
0.96,2.2313934513406297e+107,-2.2852166e-06
0.9633,7.046733868489089e+107,-2.6531464e-06
0.9667,2.225356455334107e+108,-3.1581878000000003e-06
0.97,7.027669053094237e+108,-3.8141832e-06
0.9733,2.2193357923148294e+109,-4.6213802e-06
0.9767,7.008655817224421e+109,-5.5657904e-06
0.98,2.21333141809419e+110,-6.6196741e-06
0.9833,6.98969402133215e+110,-7.7431145e-06
0.9867,2.2073432886031234e+111,-8.8865541e-06
0.99,6.970783526247454e+111,-9.9940844e-06
0.9933,2.2013713598917992e+112,-1.1007221e-05
0.9967,6.951924193176896e+112,-1.1868859e-05
1.0,2.1954155881292897e+113,-1.2527108000000001e-05
1.003,6.933115883702542e+113,-1.2938699999999999e-05
1.007,2.1894759296032545e+114,-1.3071755000000001e-05
1.01,6.914358459780949e+114,-1.2907704000000001e-05
1.013,2.1835523407196106e+115,-1.2442295e-05
1.017,6.895651783742136e+115,-1.1685663000000001e-05
1.02,2.177644778002227e+116,-1.0661538000000002e-05
1.023,6.876995718288588e+116,-9.405724200000001e-06
1.027,2.1717531980925863e+117,-7.964057300000001e-06
1.03,6.858390126494254e+117,-6.3900308e-06
1.033,2.165877557749481e+118,-4.742329e-06
1.037,6.8398348718035395e+118,-3.08245e-06
1.04,2.160017813848693e+119,-1.4725733000000002e-06
1.043,6.821329818030285e+119,2.6235976e-08
1.047,2.1541739233826742e+120,1.3554563e-06
1.05,6.802874829356786e+120,2.4602096000000003e-06
1.053,2.148345843460237e+121,3.2901190000000004e-06
1.057,6.784469770332779e+121,3.8000504e-06
1.06,2.1425335313062297e+122,3.9508802e-06
1.063,6.766114505874478e+122,3.7104198e-06
1.067,2.136736944261231e+123,3.0545957e-06
1.07,6.747808901263556e+123,1.9689287e-06
1.073,2.1309560397812327e+124,4.5028813000000004e-07
1.077,6.729552822146165e+124,-1.4911813e-06
1.08,2.1251907754373292e+125,-3.8301333e-06
1.083,6.711346134531942e+125,-6.5243287e-06
1.087,2.1194411089154057e+126,-9.5134517e-06
1.09,6.693188704793039e+126,-1.2718717e-05
1.093,2.1137069980158264e+127,-1.6043526e-05
1.097,6.675080399663138e+127,-1.9375378e-05
1.1,2.1079884006531277e+128,-2.2589147000000002e-05
1.103,6.65702108623647e+128,-2.5551718e-05
1.107,2.1022852748557044e+129,-2.8127876e-05
1.11,6.63901063196683e+129,-3.0187152e-05
1.113,2.09659757876551e+130,-3.1611275e-05
1.117,6.621048904666619e+130,-3.2301721e-05
1.12,2.0909252706377392e+131,-3.2186815e-05
1.123,6.603135772505884e+131,-3.1227824e-05
1.127,2.0852683088405312e+132,-2.9423475999999998e-05
1.13,6.585271104011318e+132,-2.6812457e-05
1.133,2.0796266518546513e+133,-2.3473525000000003e-05
1.137,6.56745476806532e+133,-1.9523095e-05
1.14,2.074000258273206e+134,-1.5110265e-05
1.143,6.549686633905017e+134,-1.0409543e-05
1.147,2.0683890868013176e+135,-5.6116467e-06
1.15,6.531966571121336e+135,-9.1298348e-07
1.153,2.0627930962558355e+136,3.4955003e-06
1.157,6.514294449657992e+136,7.439301400000001e-06
1.16,2.0572122455650263e+137,1.0770381e-05
1.163,6.4966701398105935e+137,1.3375475999999999e-05
1.167,2.0516464937682797e+138,1.518207e-05
1.17,6.479093512225635e+138,1.6161571000000002e-05
1.173,2.0460958000158034e+139,1.6329443e-05
1.177,6.461564437899593e+139,1.5742304e-05
1.18,2.040560123568319e+140,1.4492212e-05
1.183,6.444082788177949e+140,1.269863e-05
1.187,2.0350394237967713e+141,1.0498714000000002e-05
1.19,6.426648434754283e+141,8.036724200000001e-06
1.193,2.0295336601820217e+142,5.4534302000000005e-06
1.197,6.409261249669277e+142,2.8763683000000003e-06
1.2,2.0240427923145635e+143,4.1173031e-07
1.203,6.39192110530981e+143,-1.8614783e-06
1.207,2.0185667798942107e+144,-3.894582e-06
1.21,6.374627874408025e+144,-5.669492800000001e-06
1.213,2.0131055827298105e+145,-7.1961502e-06
1.217,6.357381430040383e+145,-8.5074677e-06
1.22,2.0076591607389483e+146,-9.652329700000001e-06
1.223,6.340181645626731e+146,-1.0687358e-05
1.227,2.002227473947647e+147,-1.1668275e-05
1.23,6.323028394929368e+147,-1.2641718e-05
1.233,1.9968104824900876e+148,-1.3638317000000001e-05
1.237,6.305921552052159e+148,-1.466773e-05
1.24,1.9914081466082941e+149,-1.5716118e-05
1.243,6.28886099143955e+149,-1.674635e-05
1.247,1.9860204266518644e+150,-1.7700919e-05
1.25,6.271846587875674e+150,-1.8507331e-05
1.253,1.9806472830776707e+151,-1.9085458e-05
1.257,6.254878216483447e+151,-1.9356156e-05
1.26,1.9752886764495643e+152,-1.9250339e-05
1.263,6.237955752723631e+152,-1.8717604e-05
1.267,1.969944567438089e+153,-1.7733555000000003e-05
1.27,6.221079072393941e+153,-1.6305076000000002e-05
1.273,1.964614916820196e+154,-1.4472965e-05
1.277,6.204248051628088e+154,-1.2311585e-05
1.28,1.9592996854789587e+155,-9.925445899999999e-06
1.283,6.187462566894924e+155,-7.442923200000001e-06
1.287,1.953998834403273e+156,-5.007562600000001e-06
1.29,6.1707224949975104e+156,-2.7676608000000003e-06
1.293,1.948712324687582e+157,-8.649738400000001e-07
1.297,6.154027713072217e+157,5.7650066e-07
1.3,1.943440117531587e+158,1.4607119e-06
1.303,6.137378098587811e+158,1.7278304000000002e-06
1.307,1.93818217423996e+159,1.3598759000000001e-06
1.31,6.120773529344574e+159,3.8318042000000006e-07
1.313,1.9329384562220682e+160,-1.132571e-06
1.317,6.104213883473388e+160,-3.0786949e-06
1.32,1.927708924991682e+161,-5.3149498e-06
1.323,6.08769903943486e+161,-7.6794982e-06
1.327,1.922493542166692e+162,-1.0000615e-05
1.33,6.071228876018406e+162,-1.2109223e-05
1.333,1.917292269468841e+163,-1.3851282000000001e-05
1.337,6.054803272341393e+163,-1.5099044000000001e-05
1.34,1.9121050687234196e+164,-1.5760323999999998e-05
1.343,6.038422107848214e+164,-1.5785065e-05
1.347,1.9069319018590107e+165,-1.5168723e-05
1.35,6.022085262309447e+165,-1.3952229000000001e-05
1.353,1.9017727309071942e+166,-1.2218593e-05
1.357,6.00579261582092e+166,-1.008644e-05
1.36,1.8966275180022698e+167,-7.701034599999999e-06
1.363,5.989544048802889e+167,-5.2235047e-06
1.367,1.891496225380987e+168,-2.8191286000000002e-06
1.37,5.9733394419991005e+168,-6.455741799999999e-07
1.373,1.8863788153822647e+169,1.1580219e-06
1.377,5.957178676475975e+169,2.4803462e-06
1.38,1.8812752504469056e+170,3.2449262000000002e-06
1.383,5.941061633621693e+170,3.4144233e-06
1.387,1.8761854931173344e+171,2.9919689999999997e-06
1.39,5.924988195145332e+171,2.0195459e-06
1.393,1.8711095060373157e+172,5.7363345e-07
1.397,5.908958243076007e+172,-1.2414648e-06
1.4,1.866047251951678e+173,-3.3020389000000004e-06
1.403,5.892971659762015e+173,-5.4744583e-06
1.407,1.8609986937060445e+174,-7.6249948e-06
1.41,5.877028327869942e+174,-9.629261100000001e-06
1.413,1.8559637942465617e+175,-1.13806e-05
1.417,5.8611281303838116e+175,-1.2796861e-05
1.42,1.8509425166196217e+176,-1.3825158000000001e-05
1.423,5.845270950604243e+176,-1.4444323e-05
1.427,1.8459348239715963e+177,-1.4665011000000001e-05
1.43,5.8294566721476e+177,-1.4527511e-05
1.433,1.840940679548557e+178,-1.4097523e-05
1.437,5.813685178945087e+178,-1.3460271000000001e-05
1.44,1.8359600466960206e+179,-1.2713435e-05
1.443,5.79795635524195e+179,-1.1959419e-05
1.447,1.8309928888586713e+180,-1.1297550000000002e-05
1.45,5.782270085596603e+180,-1.0816719000000001e-05
1.453,1.8260391695800874e+181,-1.0588983000000002e-05
1.457,5.7666262548797936e+181,-1.0664544e-05
1.46,1.8210988525024855e+182,-1.1068408e-05
1.463,5.751024748273728e+182,-1.1798925000000002e-05
1.467,1.8161719013664417e+183,-1.2828257000000001e-05
1.47,5.735465451271276e+183,-1.410473e-05
1.473,1.8112582800106387e+184,-1.5556846000000002e-05
1.477,5.7199482496750754e+184,-1.7098678e-05
1.48,1.806357952371586e+185,-1.8636234e-05
1.483,5.704473029596762e+185,-2.0074358e-05
1.487,1.8014708824833655e+186,-2.1323653999999998e-05
1.49,5.689039677456062e+186,-2.2306958e-05
1.493,1.796597034477367e+187,-2.2964899e-05
1.497,5.673648079979998e+187,-2.3260135000000004e-05
1.5,1.791736372582014e+188,-2.3179973e-05
1.503,5.65829812420207e+188,-2.2737166e-05
1.507,1.7868888611225155e+189,-2.1968831000000004e-05
1.51,5.642989697461374e+189,-2.0933543e-05
1.513,1.7820544645206006e+190,-1.9706827e-05
1.517,5.627722687401824e+190,-1.8375366e-05
1.52,1.777233147294249e+191,-1.7030356000000002e-05
1.523,5.612496981971317e+191,-1.5760516e-05
1.527,1.7724248740574387e+192,-1.4645283e-05
1.53,5.597312469420911e+192,-1.3748737e-05
1.533,1.7676296095198837e+193,-1.3114735e-05
1.537,5.582169038303973e+193,-1.2763641999999999e-05
1.54,1.762847318486777e+194,-1.2690966e-05
1.543,5.567066577475412e+194,-1.2867989e-05
1.547,1.7580779658585244e+195,-1.3244388000000002e-05
1.55,5.552004976090831e+195,-1.3752631000000001e-05
1.553,1.7533215166305011e+196,-1.4313807e-05
1.557,5.5369841236057085e+196,-1.4844418e-05
1.56,1.7485779358927853e+197,-1.5263556e-05
1.563,5.522003909774612e+197,-1.5499882e-05
1.567,1.7438471888298958e+198,-1.54978e-05
1.57,5.507064224650385e+198,-1.5222295e-05
1.573,1.7391292407205514e+199,-1.466203e-05
1.577,5.492164958583292e+199,-1.3830403e-05
1.58,1.734424056937411e+200,-1.2764498e-05
1.583,5.477306002220304e+200,-1.1521989e-05
1.587,1.7297316029468092e+201,-1.0176289999999999e-05
1.59,5.46248724650421e+201,-8.8103594e-06
1.593,1.7250518443085142e+202,-7.5097250999999994e-06
1.597,5.447708582672864e+202,-6.3553272999999995e-06
1.6,1.7203847466754746e+203,-5.4168302e-06
1.603,5.4329699022583745e+203,-4.7469867e-06
1.607,1.7157302757935578e+204,-4.3775498e-06
1.61,5.418271097086306e+204,-4.3170837e-06
1.613,1.7110883975013124e+205,-4.5508459e-06
1.617,5.40361205927488e+205,-5.042725200000001e-06
1.62,1.7064590777297077e+206,-5.7390256e-06
1.623,5.388992681234206e+206,-6.5737188e-06
1.627,1.7018422825018824e+207,-7.4746548e-06
1.63,5.374412855665457e+207,-8.3701335e-06
1.633,1.6972379779329042e+208,-9.1952161e-06
1.637,5.359872475560118e+208,-9.8971874e-06
1.64,1.6926461302295138e+209,-1.0439669e-05
1.643,5.345371434199176e+209,-1.0805018e-05
1.647,1.688066705689878e+210,-1.099483e-05
1.65,5.330909625152342e+210,-1.1028522e-05
1.653,1.6834996707033455e+211,-1.0940205e-05
1.657,5.316486942277282e+211,-1.0774166999999999e-05
1.66,1.678944991750197e+212,-1.0579471000000002e-05
1.663,5.3021032797188154e+212,-1.0404211e-05
1.667,1.674402635401396e+213,-1.0290017999999999e-05
1.67,5.2877585319081567e+213,-1.026737e-05
1.673,1.6698725683183574e+214,-1.0352173e-05
1.677,5.273452593562139e+214,-1.0543929e-05
1.68,1.6653547572526813e+215,-1.0825681e-05
1.683,5.259185359682435e+215,-1.1165701e-05
1.687,1.6608491690459313e+216,-1.1520739000000001e-05
1.69,5.244956725554783e+216,-1.1840491e-05
1.693,1.6563557706293755e+217,-1.2072819000000001e-05
1.697,5.230766586748232e+217,-1.216918e-05
1.7,1.6518745290237494e+218,-1.2089734e-05
1.703,5.216614839114359e+218,-1.1807595e-05
1.707,1.6474054113390136e+219,-1.1311818e-05
1.71,5.2025013787865145e+219,-1.0608835e-05
1.713,1.6429483847741102e+220,-9.722195000000001e-06
1.717,5.188426102179072e+220,-8.6906594e-06
1.72,1.6385034166167262e+221,-7.5648577e-06
1.723,5.174388905986631e+221,-6.4028406e-06
1.727,1.6340704742430518e+222,-5.2649867e-06
1.73,5.160389687183298e+222,-4.2087696e-06
1.733,1.629649525117537e+223,-3.2838982e-06
1.737,5.146428343021914e+223,-2.5282984e-06
1.74,1.6252405367926601e+224,-1.9653103e-06
1.743,5.132504771033294e+224,-1.6023487000000002e-06
1.747,1.6208434769086842e+225,-1.4311182e-06
1.75,5.118618869025483e+225,-1.4293207000000001e-06
1.753,1.6164583131934206e+226,-1.5636402e-06
1.757,5.104770535083005e+226,-1.7936671000000002e-06
1.76,1.6120850134619923e+227,-2.0763353e-06
1.763,5.090959667566124e+227,-2.3704048999999998e-06
1.767,1.607723545616598e+228,-2.6405283e-06
1.77,5.077186165110066e+228,-2.8604930000000004e-06
1.773,1.6033738776462774e+229,-3.0153310000000004e-06
1.777,5.063449926624327e+229,-3.1021100999999997e-06
1.78,1.5990359776266747e+230,-3.1293668e-06
1.783,5.0497508512918695e+230,-3.1152858000000002e-06
1.787,1.5947098137198043e+231,-3.0848630000000004e-06
1.79,5.036088838568444e+231,-3.0663943e-06
1.793,1.5903953541738177e+232,-3.0876982e-06
1.797,5.022463788181807e+232,-3.1725033000000002e-06
1.8,1.5860925673227696e+233,-3.3374061999999996e-06
1.803,5.008875600130998e+233,-3.5897378e-06
1.807,1.5818014215863915e+234,-3.926570700000001e-06
1.81,4.995324174685615e+234,-4.3349716e-06
1.813,1.577521885469847e+235,-4.7934625e-06
1.817,4.981809412385069e+235,-5.274517899999999e-06
1.82,1.5732539275635178e+236,-5.7478084e-06
1.823,4.968331214037856e+236,-6.1838162e-06
1.827,1.5689975165427538e+237,-6.5574012e-06
1.83,4.954889480720856e+237,-6.8508989e-06
1.833,1.5647526211676583e+238,-7.0563786e-06
1.837,4.9414841137785555e+238,-7.1767765999999994e-06
1.84,1.560519210282855e+239,-7.225743500000001e-06
1.843,4.928115014822362e+239,-7.226181500000001e-06
1.847,1.5562972528172542e+240,-7.2075982000000005e-06
1.85,4.9147820857298725e+240,-7.2025344999999994e-06
1.853,1.552086717783832e+241,-7.2424378e-06
1.857,4.901485228644155e+241,-7.3534245e-06
1.86,1.5478875742793965e+242,-7.5524041e-06
1.863,4.888224345973027e+242,-7.8440142e-06
1.867,1.543699791484364e+243,-8.2187491e-06
1.87,4.874999340388331e+243,-8.6525492e-06
1.873,1.5395233386625362e+244,-9.1079767e-06
1.877,4.861810114825245e+244,-9.5369418e-06
1.88,1.5353581851608656e+245,-9.884781100000002e-06
1.883,4.848656572481541e+245,-1.0095340999999999e-05
1.887,1.5312043004092407e+246,-1.0116601e-05
1.89,4.835538616816895e+246,-9.9063037e-06
1.893,1.527061653920255e+247,-9.4370271e-06
1.897,4.822456151552163e+247,-8.7001674e-06
1.9,1.5229302152889851e+248,-7.7083986e-06
1.903,4.809409080668692e+248,-6.4962894999999996e-06
1.907,1.518809954192767e+249,-5.118938e-06
1.91,4.796397308407603e+249,-3.6486604e-06
1.913,1.5147008403909772e+250,-2.1699634e-06
1.917,4.7834207392690855e+250,-7.73196e-07
1.92,1.510602843724804e+251,4.5258817000000004e-07
1.923,4.770479278011708e+251,1.4269331e-06
1.927,1.5065159341170292e+252,2.0847943e-06
1.93,4.757572829651717e+252,2.3822381e-06
1.933,1.5024400815718117e+253,2.3004857e-06
1.937,4.7447012994623234e+253,1.8479056000000001e-06
1.94,1.498375256174464e+254,1.0597331e-06
1.943,4.731864592973027e+254,-4.4987611e-09
1.947,1.4943214280912257e+255,-1.2656251e-06
1.95,4.719062615968918e+255,-2.6312275e-06
1.953,1.4902785675690568e+256,-4.0031793e-06
1.957,4.70629527448998e+256,-5.2857001e-06
1.96,1.4862466449354154e+257,-6.3932107e-06
1.963,4.693562474830403e+257,-7.2572877e-06
1.967,1.4822256305980341e+258,-7.8320985e-06
1.97,4.680864123537898e+258,-8.0978256e-06
1.973,1.4782154950447056e+259,-8.0617745e-06
1.977,4.6682001274130166e+259,-7.7570644e-06
1.98,1.4742162088430697e+260,-7.239022e-06
1.983,4.6555703935084465e+260,-6.5796102e-06
1.987,1.4702277426403976e+261,-5.8603996e-06
1.99,4.642974829128344e+261,-5.1647285e-06
1.993,1.4662500671633698e+262,-4.5697697000000005e-06
1.997,4.6304133418276606e+262,-4.139234e-06
2.0,1.4622831532178667e+263,-3.9173801e-06
2.003,4.6178858394114594e+263,-3.9248848e-06
2.007,1.4583269716887523e+264,-4.1569543e-06
2.01,4.605392229934228e+264,-4.5838541e-06
2.013,1.454381493539661e+265,-5.1538142e-06
2.017,4.592932421699211e+265,-5.7980455000000005e-06
2.02,1.4504466898127854e+266,-6.4374148e-06
2.023,4.580506323257732e+266,-6.990168600000001e-06
2.027,1.4465225316286646e+267,-7.380002500000001e-06
2.03,4.568113843408539e+267,-7.5437402e-06
2.033,1.4426089901859653e+268,-7.4379169e-06
2.037,4.555754891197117e+268,-7.0436636e-06
2.04,1.438706036761282e+269,-6.3694364e-06
2.043,4.543429375915025e+269,-5.451327300000001e-06
2.047,1.434813642708917e+270,-4.3509095e-06
2.05,4.531137207099238e+270,-3.150783e-06
2.053,1.430931779460668e+271,-1.9481916000000003e-06
2.057,4.5188782945314804e+271,-8.4724739e-07
2.06,1.427060418525634e+272,4.9582707e-08
2.063,4.506652548237541e+272,6.500107900000001e-07
2.067,1.4231995314899884e+273,8.7976954e-07
2.07,4.494459878486649e+273,6.8911014e-07
2.073,1.4193490900167805e+274,5.7424154e-08
2.077,4.482300195790797e+274,-1.0043814e-06
2.08,1.4155090658457202e+275,-2.4539371e-06
2.083,4.470173410904086e+275,-4.2198718e-06
2.087,1.4116794307929807e+276,-6.2064662e-06
2.09,4.458079434822065e+276,-8.3001105e-06
2.093,1.407860156750983e+277,-1.0377044999999999e-05
2.097,4.446018178781087e+277,-1.2311772000000001e-05
2.1,1.4040512156881938e+278,-1.3985486000000002e-05
2.103,4.43398955425765e+278,-1.5293908e-05
2.107,1.4002525796489198e+279,-1.6153942000000003e-05
2.11,4.421993472967757e+279,-1.6508729e-05
2.113,1.3964642207530988e+280,-1.6330763e-05
2.117,4.410029846866258e+280,-1.5622946e-05
2.12,1.3926861111960983e+281,-1.4417581e-05
2.123,4.3980985881462e+281,-1.2773468e-05
2.127,1.388918223248512e+282,-1.077142e-05
2.13,4.386199609238214e+282,-8.508573700000001e-06
2.133,1.3851605292559526e+283,-6.0919755e-06
2.137,4.374332822809816e+283,-3.6319120000000002e-06
2.14,1.3814130016388541e+284,-1.235461e-06
2.143,4.362498141764823e+284,9.9932534e-07
2.147,1.377675612892266e+285,2.9882667e-06
2.15,4.350695479242677e+285,4.6646888000000004e-06
2.153,1.373948335585649e+286,5.981712600000001e-06
2.157,4.3389247486178265e+286,6.913169900000001e-06
2.16,1.3702311423626803e+287,7.453216900000001e-06
2.163,4.327185863499081e+287,7.614797499999999e-06
2.167,1.3665240059410476e+288,7.4271711000000004e-06
2.17,4.3154787377289756e+288,6.9327588e-06
2.173,1.362826899112251e+289,6.1835764e-06
2.177,4.303803285383155e+289,5.2375189e-06
2.18,1.3591397947414025e+290,4.1547339e-06
2.183,4.292159420769722e+290,2.9942875000000003e-06
2.187,1.355462665767025e+291,1.8112758e-06
2.19,4.2805470584286134e+291,6.5448885e-07
2.193,1.3517954852008588e+292,-4.3531792000000003e-07
2.197,4.268966113130984e+292,-1.4265321e-06
2.2,1.3481382261276609e+293,-2.2971989e-06
2.203,4.25741649987857e+293,-3.0349941e-06
2.207,1.3444908617050014e+294,-3.6367293000000002e-06
2.21,4.245898133903068e+294,-4.107472500000001e-06
2.213,1.3408533651630786e+295,-4.4593707e-06
2.217,4.234410930665525e+295,-4.7102602e-06
2.22,1.3372257098045137e+296,-4.882145e-06
2.223,4.222954805855692e+296,-4.9996142e-06
2.227,1.333607869004157e+297,-5.0882651e-06
2.23,4.2115296753914256e+297,-5.1731884e-06
2.233,1.3299998162088916e+298,-5.2775667e-06
2.237,4.2001354554180635e+298,-5.421431600000001e-06
2.24,1.3264015249374424e+299,-5.6206194e-06
2.243,4.18877206230782e+299,-5.8859586e-06
2.247,1.3228129687801753e+300,-6.2227188e-06
2.25,4.177439412659147e+300,-6.6303391e-06
2.253,1.319234121398911e+301,-7.1024472e-06
2.257,4.1661374232961487e+301,-7.6271681999999994e-06
2.26,1.3156649565267244e+302,-8.1877093e-06
2.263,4.15486601126796e+302,-8.763195199999999e-06
2.267,1.3121054479677551e+303,-9.3297125e-06
2.27,4.1436250938481367e+303,-9.861515e-06
2.273,1.3085555695970185e+304,-1.0332328000000001e-05
2.277,4.1324145885340434e+304,-1.0716689000000002e-05
2.28,1.3050152953602075e+305,-1.0991249e-05
2.283,4.1212344130462575e+305,-1.1135982e-05
2.287,1.3014845992735055e+306,-1.1135234999999999e-05
2.29,4.110084485327973e+306,-1.0978562e-05
2.293,1.297963455423396e+307,-1.0661324e-05
2.297,4.09896472354437e+307,-1.0185014e-05
2.3,inf,-9.5573043e-06
2.303,,-8.791833400000001e-06
2.307,,-7.9077284e-06
2.31,,-6.928914100000001e-06
2.313,,-5.8832325e-06
